Visit_ID,Guest_ID,Visitor,spot,title,uri
10951.0,10951.0,Frau Stadt-schreiber Wassmer v. Melingen f. 2.,Wassmer,Berthold Waßmer,http://de.wikipedia.org/wiki/Berthold_Wa%C3%9Fmer
10958.0,10958.0,"Hr. Michael Grüniger von Lachen f. 3,",Grüniger,Augustin Grüniger,http://de.wikipedia.org/wiki/Augustin_Gr%C3%BCniger
10966.0,10966.0,"Mettel. Mr. Obrist Muffej von Wallerstein,",Obrist,Robert Obrist (Architekt),http://de.wikipedia.org/wiki/Robert_Obrist_%28Architekt%29
10978.0,10978.0,Mr. Joh. Maria Pizzala. Mr. Fassinno de Milan.,Pizzala,Caroline Pizzala,http://de.wikipedia.org/wiki/Caroline_Pizzala
10981.0,10981.0,Dominico & Mr. Salvador Pizzala de Mylan.,Pizzala,Caroline Pizzala,http://de.wikipedia.org/wiki/Caroline_Pizzala
11053.0,11053.0,Stähelin von Ebmat f. 2.,Stähelin,Philipp Stähelin,http://de.wikipedia.org/wiki/Philipp_St%C3%A4helin
11064.0,11064.0,Hr. Burckhardt. Hr. Keusch von Merischwanden.,Burckhardt,Jacob Burckhardt,http://de.wikipedia.org/wiki/Jacob_Burckhardt
11099.0,11099.0,Laager von Glarus f. 2.,Laager,Gustav Laager,http://de.wikipedia.org/wiki/Gustav_Laager
11124.0,11124.0,"Mr. Salvador Pizzala de Mylan. f. 5,",Pizzala,Caroline Pizzala,http://de.wikipedia.org/wiki/Caroline_Pizzala
11138.0,11138.0,Hr. Labhardt von Steckborren.,Labhardt,Robert Labhardt,http://de.wikipedia.org/wiki/Robert_Labhardt
11152.0,11152.0,Schlatter und Frau von St. Gallen.,Schlatter,Adolf Schlatter,http://de.wikipedia.org/wiki/Adolf_Schlatter
11153.0,11153.0,Sayler von Schaffhausen,Sayler,Henry B. Sayler,http://de.wikipedia.org/wiki/Henry_B._Sayler
11155.0,11155.0,2 Herren Jutz von Schweitz,Jutz,Carl Ernst Bernhard Jutz,http://de.wikipedia.org/wiki/Carl_Ernst_Bernhard_Jutz
11207.0,11207.0,Michael Kern von Bamberg f. 3.,Michael Kern,Michael Kern (Bildhauer),http://de.wikipedia.org/wiki/Michael_Kern_%28Bildhauer%29
11217.0,11217.0,Mr. Morell. Mr. Berto de Savoye f. 3.,Morell,Andreas Morell,http://de.wikipedia.org/wiki/Andreas_Morell
11227.0,11227.0,Hauptmann Bühl von Stein.,Hauptmann,Gerhart Hauptmann,http://de.wikipedia.org/wiki/Gerhart_Hauptmann
11243.0,11243.0,Michael Kern von Bamberg f. 3. Musf.,Michael Kern,Michael Kern (Bildhauer),http://de.wikipedia.org/wiki/Michael_Kern_%28Bildhauer%29
11267.0,11267.0,Zolper von Herisau.,Zolper,Heinz Zolper,http://de.wikipedia.org/wiki/Heinz_Zolper
11272.0,11272.0,"Mademoiselle Girrard de Neufchatel,",de Neufchatel,Jean I. de Neufchâtel,http://de.wikipedia.org/wiki/Jean_I._de_Neufch%C3%A2tel
11286.0,11286.0,"Hr. Michael Kern von Bamberg f. 2, Musj.",Michael Kern,Michael Kern (Bildhauer),http://de.wikipedia.org/wiki/Michael_Kern_%28Bildhauer%29
11306.0,11306.0,Zolper von Herisau.,Zolper,Heinz Zolper,http://de.wikipedia.org/wiki/Heinz_Zolper
11323.0,11323.0,Hr. Michael Kern von Bamberg f. 3. Muf.,Michael Kern,Michael Kern (Bildhauer),http://de.wikipedia.org/wiki/Michael_Kern_%28Bildhauer%29
11329.0,11329.0,Hr. Seevogt Grey. Hr. Stadtschreiber Brägger von,Brägger,Benjamin F. Brägger,http://de.wikipedia.org/wiki/Benjamin_F._Br%C3%A4gger
11345.0,11345.0,Profeſſor Storr von Tübingen.,Storr,Gottlob Christian Storr,http://de.wikipedia.org/wiki/Gottlob_Christian_Storr
11347.0,11347.0,Zölper von Herisau.,Zölper,Heinz Zolper,http://de.wikipedia.org/wiki/Heinz_Zolper
11368.0,11368.0,Hr. Michael Kern von Bamberg f. 3. Mus.,Michael Kern,Michael Kern (Bildhauer),http://de.wikipedia.org/wiki/Michael_Kern_%28Bildhauer%29
11385.0,11385.0,Profiſſor Storr von Tübingen.,Storr,Gottlob Christian Storr,http://de.wikipedia.org/wiki/Gottlob_Christian_Storr
11405.0,11405.0,Hr. Michael Kern von Bamberg f. 3. Muſ.,Michael Kern,Michael Kern (Bildhauer),http://de.wikipedia.org/wiki/Michael_Kern_%28Bildhauer%29
11425.0,11425.0,Proffeſſor Storr von Tübingen.,Storr,Gottlob Christian Storr,http://de.wikipedia.org/wiki/Gottlob_Christian_Storr
11445.0,11445.0,Hr. Michael Kern von Bamberg ſ. 3. Muſi.,Michael Kern,Michael Kern (Bildhauer),http://de.wikipedia.org/wiki/Michael_Kern_%28Bildhauer%29
11483.0,11483.0,Theodor Wilhelm von Berzau.,Berzau,Henner Berzau,http://de.wikipedia.org/wiki/Henner_Berzau
11485.0,11485.0,Hr. Michael Kern von Bamberg f 3. Muss.,Michael Kern,Michael Kern (Bildhauer),http://de.wikipedia.org/wiki/Michael_Kern_%28Bildhauer%29
11489.0,11489.0,Predari de Milan.,Predari,Caesar Predari,http://de.wikipedia.org/wiki/Caesar_Predari
11515.0,11515.0,Hr. Mettler von Wattweil f. 2.,Mettler,Valentin Walter Mettler,http://de.wikipedia.org/wiki/Valentin_Walter_Mettler
11528.0,11528.0,Hr. Michael Kern von Bamberg f. 2. Musi.,Michael Kern,Michael Kern (Bildhauer),http://de.wikipedia.org/wiki/Michael_Kern_%28Bildhauer%29
11554.0,11554.0,Hs. Heinrich Bopp von Remingen.,Heinrich Bopp,Heinrich Bopp,http://de.wikipedia.org/wiki/Heinrich_Bopp
11568.0,11568.0,Hr. Michael Kern von Bamberg s. 2. Musi.,Michael Kern,Michael Kern (Bildhauer),http://de.wikipedia.org/wiki/Michael_Kern_%28Bildhauer%29
11570.0,11570.0,Predari de Milan.,Predari,Caesar Predari,http://de.wikipedia.org/wiki/Caesar_Predari
11574.0,11574.0,Hr. Sulser von Atzmann s. 2.,Sulser,Claudio Sulser,http://de.wikipedia.org/wiki/Claudio_Sulser
11600.0,11600.0,Hr. Michael Kern von Bamberg f. 2. Mus.,Michael Kern,Michael Kern (Bildhauer),http://de.wikipedia.org/wiki/Michael_Kern_%28Bildhauer%29
11602.0,11602.0,Predari de Milan.,Predari,Caesar Predari,http://de.wikipedia.org/wiki/Caesar_Predari
11608.0,11608.0,Hr. Sulser von Atzmann f. 2.,Sulser,Johannes Zellweger-Sulser,http://de.wikipedia.org/wiki/Johannes_Zellweger-Sulser
11609.0,11609.0,Helbling von Raperschweil.,Helbling,Robert Helbling,http://de.wikipedia.org/wiki/Robert_Helbling
11617.0,11617.0,Michael Grüniger von Lachen f. 5.,Grüniger,Augustin Grüniger,http://de.wikipedia.org/wiki/Augustin_Gr%C3%BCniger
11622.0,11622.0,Beaud de Savoye.,Beaud,Romain Beaud,http://de.wikipedia.org/wiki/Romain_Beaud
11626.0,11626.0,Frau Küenzlin von Gollan.,Gollan,Brady Gollan,http://de.wikipedia.org/wiki/Brady_Gollan
11627.0,11627.0,Franz Fischer von Hechingen.,Franz Fischer,Franz Fischer (Chemiker),http://de.wikipedia.org/wiki/Franz_Fischer_%28Chemiker%29
11635.0,11635.0,Hr. Michael Kern von Bamberg f. 2. Musi.,Michael Kern,Michael Kern (Bildhauer),http://de.wikipedia.org/wiki/Michael_Kern_%28Bildhauer%29
11637.0,11637.0,Predari de Milan.,Predari,Caesar Predari,http://de.wikipedia.org/wiki/Caesar_Predari
11651.0,11651.0,Mr. Beaud de Savoye.,Beaud,Romain Beaud,http://de.wikipedia.org/wiki/Romain_Beaud
11656.0,11656.0,"Thürler Advocat de Fryburg,",Thürler,Daniel Thürler,http://de.wikipedia.org/wiki/Daniel_Th%C3%BCrler
11664.0,11664.0,Georg Wartmann von Heidelberg.,Georg Wartmann,Georg Wartmann,http://de.wikipedia.org/wiki/Georg_Wartmann
11668.0,11668.0,Hr. Michael Kern von Bamberg f. 2. Musi.,Michael Kern,Michael Kern (Bildhauer),http://de.wikipedia.org/wiki/Michael_Kern_%28Bildhauer%29
11669.0,11669.0,Predari de Milan.,Predari,Caesar Predari,http://de.wikipedia.org/wiki/Caesar_Predari
11678.0,11678.0,Franz Müller von Tägerfelden.,Franz Müller,Franz Müller (Regisseur),http://de.wikipedia.org/wiki/Franz_M%C3%BCller_%28Regisseur%29
11709.0,11709.0,Hr. Michael Kern von Bamberg f. 2. Muff.,Michael Kern,Michael Kern (Bildhauer),http://de.wikipedia.org/wiki/Michael_Kern_%28Bildhauer%29
11710.0,11710.0,Predari de Milan.,Predari,Caesar Predari,http://de.wikipedia.org/wiki/Caesar_Predari
11742.0,11742.0,Magdalena Capeller von Baden f. 2.,Capeller,Herbert Capeller,http://de.wikipedia.org/wiki/Herbert_Capeller
11750.0,11750.0,Hr. Michael Kern von Bamberg f. 2. Muss.,Michael Kern,Michael Kern (Bildhauer),http://de.wikipedia.org/wiki/Michael_Kern_%28Bildhauer%29
11768.0,11768.0,Hr. Daniel Danielis von Feldkirch.,Daniel Danielis,Daniel Daniélis,http://de.wikipedia.org/wiki/Daniel_Dani%C3%A9lis
11794.0,11794.0,Hr. Michael Kern von Bamberg f. 2. Musi.,Michael Kern,Michael Kern (Bildhauer),http://de.wikipedia.org/wiki/Michael_Kern_%28Bildhauer%29
11804.0,11804.0,Michael Grüniger von Lachen f. 3.,Grüniger,Augustin Grüniger,http://de.wikipedia.org/wiki/Augustin_Gr%C3%BCniger
11805.0,11805.0,Hr. Daniel Danielis von Feldkirch. f. 2.,Daniel Danielis,Daniel Daniélis,http://de.wikipedia.org/wiki/Daniel_Dani%C3%A9lis
11806.0,11806.0,Reymann von Utznach. 12 Landl.,Reymann,Hellmuth Reymann,http://de.wikipedia.org/wiki/Hellmuth_Reymann
11814.0,11814.0,Kapf. Mr. Rivier de Geneve.,Rivier,André Rivier,http://de.wikipedia.org/wiki/Andr%C3%A9_Rivier
11817.0,11817.0,Hr. Jacob Meyer von Bättenschweil f. 2.,Jacob Meyer,Jacob Meyer,http://de.wikipedia.org/wiki/Jacob_Meyer
11827.0,11827.0,Büchli von Hitzkirch.,Büchli,Jürg Buchli,http://de.wikipedia.org/wiki/J%C3%BCrg_Buchli
11830.0,11830.0,Hr. Michael Kern von Bamberg f. 2. Musi.,Michael Kern,Michael Kern (Bildhauer),http://de.wikipedia.org/wiki/Michael_Kern_%28Bildhauer%29
11833.0,11833.0,Jacob Ruthishauser von Güttingen.,von Güttingen,Ulrich von Güttingen,http://de.wikipedia.org/wiki/Ulrich_von_G%C3%BCttingen
11846.0,11846.0,Michel Roth von Kayserstuhl.,Michel Roth,Michel Roth (Komponist),http://de.wikipedia.org/wiki/Michel_Roth_%28Komponist%29
11852.0,11852.0,Rapit. Mr. Rivier de Geneve.,Rivier,André Rivier,http://de.wikipedia.org/wiki/Andr%C3%A9_Rivier
11867.0,11867.0,Hr. Michael Kern von Bamberg f. 2. Muss.,Michael Kern,Michael Kern (Bildhauer),http://de.wikipedia.org/wiki/Michael_Kern_%28Bildhauer%29
11884.0,11884.0,"Kapt. Mr. Rivier de Geneve,",Rivier,André Rivier,http://de.wikipedia.org/wiki/Andr%C3%A9_Rivier
11888.0,11888.0,Rathsherr Kieffer von Baaden.,Kieffer,Philippe Kieffer,http://de.wikipedia.org/wiki/Philippe_Kieffer
11898.0,11898.0,Hr. Michael Kern von Bamberg f. 2. Muß.,Michael Kern,Michael Kern (Bildhauer),http://de.wikipedia.org/wiki/Michael_Kern_%28Bildhauer%29
11916.0,11916.0,"Mr. Rivier de Geneve,",Rivier,André Rivier,http://de.wikipedia.org/wiki/Andr%C3%A9_Rivier
11919.0,11919.0,Rathsherr Kieffer von Baaden.,Kieffer,Philippe Kieffer,http://de.wikipedia.org/wiki/Philippe_Kieffer
11920.0,11920.0,"Hoffrath Clays, Hr, Forrer von Vinterthur.",Forrer,Leonard Forrer,http://de.wikipedia.org/wiki/Leonard_Forrer
11931.0,11931.0,Hr. Michael Kern von Bamberg f. 2. Muf.,Michael Kern,Michael Kern (Bildhauer),http://de.wikipedia.org/wiki/Michael_Kern_%28Bildhauer%29
11950.0,11950.0,"Mr. Rivier de Geneve, Hr. Ehler von Danzig.",Rivier,André Rivier,http://de.wikipedia.org/wiki/Andr%C3%A9_Rivier
11972.0,11972.0,"Osswald Weber von Menzigen,",Osswald,Albert Osswald,http://de.wikipedia.org/wiki/Albert_Osswald
11986.0,11986.0,"Mr. Rivier de Geneve, Hr. Ehler von Danzig,",Rivier,André Rivier,http://de.wikipedia.org/wiki/Andr%C3%A9_Rivier
12003.0,12003.0,Hr. Michael Kern von Bamberg f. 2. Muff.,Michael Kern,Michael Kern (Bildhauer),http://de.wikipedia.org/wiki/Michael_Kern_%28Bildhauer%29
12025.0,12025.0,"Mr. Rivier de Geneve, Hr. Ehler von Danzig.",Rivier,André Rivier,http://de.wikipedia.org/wiki/Andr%C3%A9_Rivier
12033.0,12033.0,"Sandtner, Hr. Jäger aus Tyrol,",Sandtner,Jakob Sandtner,http://de.wikipedia.org/wiki/Jakob_Sandtner
12036.0,12036.0,Hr. Michael Kern von Bamberg f. 2. Muh.,Michael Kern,Michael Kern (Bildhauer),http://de.wikipedia.org/wiki/Michael_Kern_%28Bildhauer%29
12044.0,12044.0,Jacob Kern von Müllheim.,Jacob Kern,Jacob Kern,http://de.wikipedia.org/wiki/Jacob_Kern
12051.0,12051.0,Mr. Morell de Savoye.,Morell,Andreas Morell,http://de.wikipedia.org/wiki/Andreas_Morell
12058.0,12058.0,"Mr. Rivier de Geneve, Hr. Ehler von Danzig.",Rivier,André Rivier,http://de.wikipedia.org/wiki/Andr%C3%A9_Rivier
12063.0,12063.0,"Hafiz. Hr. Saladin. von Basel,",Saladin,Saladin,http://de.wikipedia.org/wiki/Saladin
12065.0,12065.0,Hr. Büchel aus Sachsen. 3 Landl.,Büchel,Christoph Büchel,http://de.wikipedia.org/wiki/Christoph_B%C3%BCchel
12070.0,12070.0,"Sandtner, aus Tyrol,",Sandtner,Jakob Sandtner,http://de.wikipedia.org/wiki/Jakob_Sandtner
12073.0,12073.0,Hr. Michael Kern von Bamberg f. 2. Muss.,Michael Kern,Michael Kern (Bildhauer),http://de.wikipedia.org/wiki/Michael_Kern_%28Bildhauer%29
12082.0,12082.0,Legler von Glarus.,Legler,David Legler,http://de.wikipedia.org/wiki/David_Legler
12101.0,12101.0,Haitz. Hr. Saladin. von Basel.,Saladin,Lorenz Saladin,http://de.wikipedia.org/wiki/Lorenz_Saladin
12106.0,12106.0,Hr. Ambühl Rothgerwer von Murj. 2 Handw.,Ambühl,Joseph Ambühl,http://de.wikipedia.org/wiki/Joseph_Amb%C3%BChl
12110.0,12110.0,Sandtner. aus Tyrol.,Sandtner,Jakob Sandtner,http://de.wikipedia.org/wiki/Jakob_Sandtner
12111.0,12111.0,Hr. Michael Kern von Bamberg f. 2. Muf.,Michael Kern,Michael Kern (Bildhauer),http://de.wikipedia.org/wiki/Michael_Kern_%28Bildhauer%29
12117.0,12117.0,Anton Dreher von Chur,Anton Dreher,Anton Dreher junior,http://de.wikipedia.org/wiki/Anton_Dreher_junior
12134.0,12134.0,de Chambrier de Neufchatel.,de Neufchatel,Jean I. de Neufchâtel,http://de.wikipedia.org/wiki/Jean_I._de_Neufch%C3%A2tel
12137.0,12137.0,"Baler von Bischoffzell. Hr. Saladin. von Basel,",Saladin,Lorenz Saladin,http://de.wikipedia.org/wiki/Lorenz_Saladin
12148.0,12148.0,Hr. Michael Kern von Bamberg f. 2. Mull.,Michael Kern,Michael Kern (Bildhauer),http://de.wikipedia.org/wiki/Michael_Kern_%28Bildhauer%29
12160.0,12160.0,Hr. Jacob Kull von Lenzburg.,Jacob Kull,Jacob Kull,http://de.wikipedia.org/wiki/Jacob_Kull
12168.0,12168.0,de Chambrier de Neufchatel.,de Neufchatel,Jean I. de Neufchâtel,http://de.wikipedia.org/wiki/Jean_I._de_Neufch%C3%A2tel
12172.0,12172.0,Saladin von Basel. Mr. Moisu de Troyes,Saladin,Saladin,http://de.wikipedia.org/wiki/Saladin
12182.0,12182.0,Hr. Michael Kern von Bamberg f. 2. Muff.,Michael Kern,Michael Kern (Bildhauer),http://de.wikipedia.org/wiki/Michael_Kern_%28Bildhauer%29
12201.0,12201.0,Mr. Morell de Savoye.,Morell,Andreas Morell,http://de.wikipedia.org/wiki/Andreas_Morell
12246.0,12246.0,Saladin von Basel.,Saladin,Saladin,http://de.wikipedia.org/wiki/Saladin
12247.0,12247.0,Wintz von Mannheim.,Wintz,Hermann Wintz,http://de.wikipedia.org/wiki/Hermann_Wintz
12248.0,12248.0,Peter Müller von Frutigen f. 2.,Peter Müller,Peter Müller (Ministerpräsident),http://de.wikipedia.org/wiki/Peter_M%C3%BCller_%28Ministerpr%C3%A4sident%29
12251.0,12251.0,Hr. Jacob Meyer von Baltenschweil f. 2.,Jacob Meyer,Jacob Meyer,http://de.wikipedia.org/wiki/Jacob_Meyer
12263.0,12263.0,Hr. Michael Kern von Bamberg l. 2. Mufi.,Michael Kern,Michael Kern (Bildhauer),http://de.wikipedia.org/wiki/Michael_Kern_%28Bildhauer%29
12279.0,12279.0,"Saladin. von Basel,",Saladin,Saladin,http://de.wikipedia.org/wiki/Saladin
12280.0,12280.0,Wintz von Mannheim.,Wintz,Hermann Wintz,http://de.wikipedia.org/wiki/Hermann_Wintz
12282.0,12282.0,"Mathys aus Bundten,",Mathys,Lisa Mathys,http://de.wikipedia.org/wiki/Lisa_Mathys
12294.0,12294.0,Hr. Michael Kern von Bamberg f. 2. Musi.,Michael Kern,Michael Kern (Bildhauer),http://de.wikipedia.org/wiki/Michael_Kern_%28Bildhauer%29
12312.0,12312.0,Ehler von Danzig. Hr. Wintz von Mannheim.,Wintz,Hermann Wintz,http://de.wikipedia.org/wiki/Hermann_Wintz
12316.0,12316.0,Dörflinger von Haiflibach f 2.,Dörflinger,Emil Dörflinger,http://de.wikipedia.org/wiki/Emil_D%C3%B6rflinger
12329.0,12329.0,Hr. Michael Kern von Bamberg f. 2. Mufi.,Michael Kern,Michael Kern (Bildhauer),http://de.wikipedia.org/wiki/Michael_Kern_%28Bildhauer%29
12345.0,12345.0,Ehler von Danzig. Hr. Wintz von Mannheim.,Wintz,Hermann Wintz,http://de.wikipedia.org/wiki/Hermann_Wintz
12361.0,12361.0,Hr. Michael Kern von Bamberg f. 2. Musi.,Michael Kern,Michael Kern (Bildhauer),http://de.wikipedia.org/wiki/Michael_Kern_%28Bildhauer%29
12364.0,12364.0,Hr. Michael Winkler von Schleitingen,Michael Winkler,Michael Winkler (Pädagoge),http://de.wikipedia.org/wiki/Michael_Winkler_%28P%C3%A4dagoge%29
12381.0,12381.0,Ehler von Danzig. Hr. Wintz von Mannheim.,Wintz,Hermann Wintz,http://de.wikipedia.org/wiki/Hermann_Wintz
12397.0,12397.0,Barbara Vogel von Kellweilen.,Barbara Vogel,Barbara Vogel (Historikerin),http://de.wikipedia.org/wiki/Barbara_Vogel_%28Historikerin%29
12399.0,12399.0,Hr. Michael Kern von Bamberg f. 2. Muſi.,Michael Kern,Michael Kern (Bildhauer),http://de.wikipedia.org/wiki/Michael_Kern_%28Bildhauer%29
12404.0,12404.0,"Sellmann. Hr, Martinj von Ulm.",Sellmann,Dieter Sellmann,http://de.wikipedia.org/wiki/Dieter_Sellmann
12416.0,12416.0,Ehler von Danzig. Hr. Wintz von Mannheim.,Wintz,Hermann Wintz,http://de.wikipedia.org/wiki/Hermann_Wintz
12427.0,12427.0,Frau Rathsherr Michlin von Glarus f. 2.,Michlin,Alexei Jefimowitsch Michlin,http://de.wikipedia.org/wiki/Alexei_Jefimowitsch_Michlin
12430.0,12430.0,Hr. Michael Kern von Bamberg f. 2. Muf.,Michael Kern,Michael Kern (Bildhauer),http://de.wikipedia.org/wiki/Michael_Kern_%28Bildhauer%29
12440.0,12440.0,Michael Grüniger von Lachen f. 3.,Grüniger,Augustin Grüniger,http://de.wikipedia.org/wiki/Augustin_Gr%C3%BCniger
12444.0,12444.0,Thomas Koch von Finftdlen Catol. Geifl.,Thomas Koch,Thomas Koch (Drehbuchautor),http://de.wikipedia.org/wiki/Thomas_Koch_%28Drehbuchautor%29
12467.0,12467.0,Frau Rathsherr Michlin von Glarus f. 2.,Michlin,Solomon Grigorjewitsch Michlin,http://de.wikipedia.org/wiki/Solomon_Grigorjewitsch_Michlin
12470.0,12470.0,Hr. Michael Kern von Bamberg f. 2. Muſt.,Michael Kern,Michael Kern (Bildhauer),http://de.wikipedia.org/wiki/Michael_Kern_%28Bildhauer%29
12480.0,12480.0,Morell de Savoye.,Morell,Andreas Morell,http://de.wikipedia.org/wiki/Andreas_Morell
12490.0,12490.0,Guillebert. Mr. Meuron de Neufchatel.,de Neufchatel,Jean I. de Neufchâtel,http://de.wikipedia.org/wiki/Jean_I._de_Neufch%C3%A2tel
12492.0,12492.0,Hr. Franz Frey von Lucern f. 2.,Franz Frey,Franz Frey (Politiker),http://de.wikipedia.org/wiki/Franz_Frey_%28Politiker%29
12498.0,12498.0,Frau Rathsherr Michlin von Glarus f. 2.,Michlin,Alexei Jefimowitsch Michlin,http://de.wikipedia.org/wiki/Alexei_Jefimowitsch_Michlin
12499.0,12499.0,Hr. Michael Kern von Bamberg f. 2. Musi.,Michael Kern,Michael Kern (Bildhauer),http://de.wikipedia.org/wiki/Michael_Kern_%28Bildhauer%29
12500.0,12500.0,"Pierre Perrin de Savoye,",Pierre Perrin,Pierre Perrin,http://de.wikipedia.org/wiki/Pierre_Perrin
12512.0,12512.0,Pflieger von Strassburg.,Pflieger,Philipp Pflieger,http://de.wikipedia.org/wiki/Philipp_Pflieger
12518.0,12518.0,Hr. Aeppli von Dieffenhoffen f. 4.,Aeppli,Regine Aeppli,http://de.wikipedia.org/wiki/Regine_Aeppli
12525.0,12525.0,Guillebert. Mr. Meuron de Neufchatel.,de Neufchatel,Jean I. de Neufchâtel,http://de.wikipedia.org/wiki/Jean_I._de_Neufch%C3%A2tel
12528.0,12528.0,Jacob Mayer von Bossweil. f. 2.,Jacob Mayer,Jacob Mayer (Fabrikant),http://de.wikipedia.org/wiki/Jacob_Mayer_%28Fabrikant%29
12536.0,12536.0,Frau Rathsherr Michlin von Glarus f. 2.,Michlin,Alexei Jefimowitsch Michlin,http://de.wikipedia.org/wiki/Alexei_Jefimowitsch_Michlin
12538.0,12538.0,Hr. Michael Kern von Bamberg f. 2. Musi.,Michael Kern,Michael Kern (Bildhauer),http://de.wikipedia.org/wiki/Michael_Kern_%28Bildhauer%29
12556.0,12556.0,Heinrich Schmid von Hitzkirch.,Heinrich Schmid,Heinrich Schmid (Architekt),http://de.wikipedia.org/wiki/Heinrich_Schmid_%28Architekt%29
12560.0,12560.0,Guillebert. Mr. Mouron de Neufchatel.,de Neufchatel,Jean I. de Neufchâtel,http://de.wikipedia.org/wiki/Jean_I._de_Neufch%C3%A2tel
12572.0,12572.0,Hr. Michael Kern von Bamberg f. 2. Muff.,Michael Kern,Michael Kern (Bildhauer),http://de.wikipedia.org/wiki/Michael_Kern_%28Bildhauer%29
12577.0,12577.0,Hr. Ritter von Mannheim f. 5. Muff.,Muff,Sandra Sollberger-Muff,http://de.wikipedia.org/wiki/Sandra_Sollberger-Muff
12587.0,12587.0,Diebolt von Strassburg.,Diebolt,Daniel Diebolt,http://de.wikipedia.org/wiki/Daniel_Diebolt
12599.0,12599.0,Hr. Hierholzer aus dem Schwarz-wald f. 2.,Hierholzer,Carl Hierholzer,http://de.wikipedia.org/wiki/Carl_Hierholzer
12608.0,12608.0,Hr. Michael Kern von Bamberg f. 2. Muff.,Michael Kern,Michael Kern (Bildhauer),http://de.wikipedia.org/wiki/Michael_Kern_%28Bildhauer%29
12615.0,12615.0,Hr. Ritter von Mannheim f. 5. Muff.,Muff,Sandra Sollberger-Muff,http://de.wikipedia.org/wiki/Sandra_Sollberger-Muff
12623.0,12623.0,Hr. Diebolt von Strassburg.,Diebolt,Daniel Diebolt,http://de.wikipedia.org/wiki/Daniel_Diebolt
12642.0,12642.0,Hr. Michael Kern von Bamberg f. 2. Muff.,Michael Kern,Michael Kern (Bildhauer),http://de.wikipedia.org/wiki/Michael_Kern_%28Bildhauer%29
12645.0,12645.0,Jacob Meyer von Holderbanck f. 3.,Jacob Meyer,Jacob Meyer,http://de.wikipedia.org/wiki/Jacob_Meyer
12649.0,12649.0,"Hr, Ritter von Mannheim f, 5. Muff.",Muff,Werner Muff,http://de.wikipedia.org/wiki/Werner_Muff
12658.0,12658.0,Hr. Diebolt von Strassburg.,Diebolt,Daniel Diebolt,http://de.wikipedia.org/wiki/Daniel_Diebolt
12674.0,12674.0,Hr. Jacob Meyer von Balkenschweil f. 3.,Jacob Meyer,Jacob Meyer,http://de.wikipedia.org/wiki/Jacob_Meyer
12682.0,12682.0,Hr. Michael Kern von Bamberg f. 2. Muss.,Michael Kern,Michael Kern (Bildhauer),http://de.wikipedia.org/wiki/Michael_Kern_%28Bildhauer%29
12693.0,12693.0,Felder f. 2.  Hr. Legler von Glarus.,Legler,David Legler,http://de.wikipedia.org/wiki/David_Legler
12697.0,12697.0,Hr. Diebolt von Strassburg.,Diebolt,Daniel Diebolt,http://de.wikipedia.org/wiki/Daniel_Diebolt
12703.0,12703.0,Fridolin Mengis von Wyl.,von Wyl,Luzia von Wyl,http://de.wikipedia.org/wiki/Luzia_von_Wyl
12705.0,12705.0,Hr. Heinrich Schmid von Hitzkirch f 4.,Heinrich Schmid,Heinrich Schmid (Sprachwissenschaftler),http://de.wikipedia.org/wiki/Heinrich_Schmid_%28Sprachwissenschaftler%29
12721.0,12721.0,Hr. Michael Kern von Bamberg f. 2. Muß.,Michael Kern,Michael Kern (Bildhauer),http://de.wikipedia.org/wiki/Michael_Kern_%28Bildhauer%29
12728.0,12728.0,Geörg Baumann aus dem Ellfaß.,Geörg Baumann,Georg Baumann (Ringer),http://de.wikipedia.org/wiki/Georg_Baumann_%28Ringer%29
12741.0,12741.0,"Hr. Sturzenegger von Herisau f. 2,",Sturzenegger,Catharina Sturzenegger,http://de.wikipedia.org/wiki/Catharina_Sturzenegger
12748.0,12748.0,Hr. Michael Kern von Bamberg f. 2. Muff.,Michael Kern,Michael Kern (Bildhauer),http://de.wikipedia.org/wiki/Michael_Kern_%28Bildhauer%29
12752.0,12752.0,Hr. Ritter von Mannheim f. 5. Muff.,Muff,Werner Muff,http://de.wikipedia.org/wiki/Werner_Muff
12759.0,12759.0,"Jgfr. Elisabeth Müller von Lenzburg,",Elisabeth Müller,"Elisabeth Müller (Schauspielerin, 1926)",http://de.wikipedia.org/wiki/Elisabeth_M%C3%BCller_%28Schauspielerin%2C_1926%29
12768.0,12768.0,Hof-Rath Clais. Hr. Sulzer von Winterthur.,Rath,Ernst Eduard vom Rath,http://de.wikipedia.org/wiki/Ernst_Eduard_vom_Rath
12770.0,12770.0,Lumpert Federen händler aus Tyrol.,Lumpert,Anton Lumpert,http://de.wikipedia.org/wiki/Anton_Lumpert
12785.0,12785.0,Hr. Michael Kern von Bamberg f. 2. Muss.,Michael Kern,Michael Kern (Bildhauer),http://de.wikipedia.org/wiki/Michael_Kern_%28Bildhauer%29
12799.0,12799.0,Schwertfeger aus der Pfaltz.,Schwertfeger,Kai Schwertfeger,http://de.wikipedia.org/wiki/Kai_Schwertfeger
12807.0,12807.0,Lumpert Federen händler aus Tyrol.,Lumpert,Anton Lumpert,http://de.wikipedia.org/wiki/Anton_Lumpert
12815.0,12815.0,Hr. Michael Kern von Bamberg f. 2. Muſi.,Michael Kern,Michael Kern (Bildhauer),http://de.wikipedia.org/wiki/Michael_Kern_%28Bildhauer%29
