Visit_ID,Historical Date,Modern Date,Inn,Inn_ID,Visitor,Guest_ID,Filename,date_folder,start,end,spot,confidence,annotationid,title,uri,label,categories,types,alternateLabels,place,spot_match
69,31 Julii 1780,1780-07-31,SCHWERDT,1.0,Hr. Blumer von Glarus.,69.0,4648735.txt,1780-07,109.0,115.0,Glarus,0.7895,1913.0,Glarus,http://de.wikipedia.org/wiki/Glarus,Glarus,"['Ersterwähnung im 8. Jahrhundert', 'Glarus', 'Hauptort eines Kantons (Schweiz)', 'Ort im Kanton Glarus', 'Ortsbild von nationaler Bedeutung im Kanton Glarus', 'Schweizer Gemeinde']","['http://dbpedia.org/ontology/Settlement', 'http://dbpedia.org/ontology/PopulatedPlace', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/Location']","['Glarus', 'Glarner']",1.0,1.0
70,31 Julii 1780,1780-07-31,SCHWERDT,1.0,Profeffor Steinsky aus Prag.,70.0,4648735.txt,1780-07,140.0,144.0,Prag,0.8084,8815.0,Prag,http://de.wikipedia.org/wiki/Prag,Prag,"['Ersterwähnung im 10. Jahrhundert', 'Gemeinde in Tschechien', 'Gemeindegründung 1784', 'Hauptstadt in Europa', 'Hauptstadt in der EU', 'Kraj in Tschechien', 'Millionenstadt', 'Ort in Tschechien', 'Prag', 'Stadt als Namensgeber für einen Asteroiden', 'Statutarstadt (Tschechien)', 'Städtisches Denkmalreservat in Tschechien', 'Tschechische Hochschul- oder Universitätsstadt']","['http://dbpedia.org/ontology/Settlement', 'http://dbpedia.org/ontology/PopulatedPlace', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/Location']","['Prag', 'Praha', 'Prager', 'Prag-Smichov', 'Hlavní město Praha']",1.0,1.0
71,31 Julii 1780,1780-07-31,SCHWERDT,1.0,"de Vermenoux, de Paris f. 3.",71.0,4648735.txt,1780-07,163.0,168.0,Paris,0.7644,11446.0,Paris,http://de.wikipedia.org/wiki/Paris,Paris,"['Französisches Département', 'Hauptstadt einer französischen Region', 'Hauptstadt in Europa', 'Hauptstadt in der EU', 'Hochschul- oder Universitätsstadt in Frankreich', 'Millionenstadt', 'Mitglied der Ehrenlegion (Stadt)', 'Namensgeber für ein chemisches Element', 'Ort an der Seine', 'Ort in der Île-de-France', 'Ortsname keltischer Herkunft', 'Paris', 'Präfektur in Frankreich', 'Träger des Croix de guerre 1914–1918 (Ort in Frankreich)', 'Träger des Ordre de la Libération']","['http://dbpedia.org/ontology/Settlement', 'http://dbpedia.org/ontology/PopulatedPlace', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/Location']","['Paris', 'Pariser', 'Hauptstadt', 'Département Paris', 'Hauptstadtklub']",1.0,1.0
72,31 Julii 1780,1780-07-31,SCHWERDT,1.0,Meiffner von Görlitz in Sachfen f. 3.,72.0,4648735.txt,1780-07,188.0,195.0,Görlitz,0.7772,16976.0,Görlitz,http://de.wikipedia.org/wiki/G%C3%B6rlitz,Görlitz,"['Deutscher Ortsname slawischer Herkunft', 'Ehemalige kreisfreie Stadt in Sachsen', 'Ersterwähnung 1071', 'Große Kreisstadt in Sachsen', 'Kreisstadt in Sachsen', 'Ort an der Lausitzer Neiße', 'Ort im Landkreis Görlitz', 'Ort in der Oberlausitz']","['http://dbpedia.org/ontology/Settlement', 'http://dbpedia.org/ontology/PopulatedPlace', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/Location']","['Görlitz', 'Altstadtmillion', 'Görlitzer', 'Stadt-']",1.0,1.0
75,31 Julii 1780,1780-07-31,SCHWERDT,1.0,Schuch von Saarbrücken.,75.0,4648735.txt,1780-07,310.0,321.0,Saarbrücken,0.7616,4237950.0,Saarbrücken,http://de.wikipedia.org/wiki/Saarbr%C3%BCcken,Saarbrücken,"['Deutsche Landeshauptstadt', 'Deutsche Universitätsstadt', 'Ehemalige kreisfreie Stadt in Deutschland', 'Ersterwähnung 999', 'Gemeinde im Saarland', 'Haus Nassau', 'Kreisstadt im Saarland', 'Ort an der Saar', 'Ort im Regionalverband Saarbrücken', 'Saarbrücken']","['http://dbpedia.org/ontology/Settlement', 'http://dbpedia.org/ontology/PopulatedPlace', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/Location']","['Saarbrücken', 'Saarbrücker', 'Landeshauptstadt Saarbrücken', 'Jüdische Gemeinde Saarbrücken', 'Luisenthal']",1.0,1.0
78,31 Julii 1780,1780-07-31,SCHWERDT,1.0,Mad. Boursiere de Paris.,78.0,4648735.txt,1780-07,163.0,168.0,Paris,0.7644,11446.0,Paris,http://de.wikipedia.org/wiki/Paris,Paris,"['Französisches Département', 'Hauptstadt einer französischen Region', 'Hauptstadt in Europa', 'Hauptstadt in der EU', 'Hochschul- oder Universitätsstadt in Frankreich', 'Millionenstadt', 'Mitglied der Ehrenlegion (Stadt)', 'Namensgeber für ein chemisches Element', 'Ort an der Seine', 'Ort in der Île-de-France', 'Ortsname keltischer Herkunft', 'Paris', 'Präfektur in Frankreich', 'Träger des Croix de guerre 1914–1918 (Ort in Frankreich)', 'Träger des Ordre de la Libération']","['http://dbpedia.org/ontology/Settlement', 'http://dbpedia.org/ontology/PopulatedPlace', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/Location']","['Paris', 'Pariser', 'Hauptstadt', 'Département Paris', 'Hauptstadtklub']",1.0,1.0
79,31 Julii 1780,1780-07-31,SCHWERDT,1.0,"Mr. Maurice, Mr. Rignon. Mr. Bock de Turin.",79.0,4648735.txt,1780-07,438.0,443.0,Turin,0.801,19282.0,Turin,http://de.wikipedia.org/wiki/Turin,Turin,"['Ehemalige Hauptstadt (Piemont)', 'Ehemaliger Welterbekandidat in Europa', 'Ehemaliger Welterbekandidat in Italien', 'Hauptstadt in Italien', 'Hochschul- oder Universitätsstadt in Italien', 'Ort am Po (Fluss)', 'Ort im Piemont', 'Provinzhauptstadt in Italien', 'Stadt als Namensgeber für einen Asteroiden', 'Träger der Tapferkeitsmedaille in Gold (Italien)', 'Träger des Europapreises', 'Turin']","['http://dbpedia.org/ontology/Settlement', 'http://dbpedia.org/ontology/PopulatedPlace', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/Location']","['Turin', 'Torino', 'Augusta Taurinorum', 'Turiner']",1.0,1.0
85,31 Julii 1780,1780-07-31,STORCHEN,2.0,6 Handw. 2 Landl.,85.0,4648735.txt,1780-07,667.0,672.0,Landl,0.8059,999054.0,Landl,http://de.wikipedia.org/wiki/Landl,Landl,"['Eisenwurzen', 'Ennstaler Alpen', 'Gemeindegründung 2015', 'Hochschwab', 'Katastralgemeinde im Bezirk Liezen', 'Ort an der Enns', 'Salza (Enns)', 'Ybbstaler Alpen']","['http://dbpedia.org/ontology/Settlement', 'http://dbpedia.org/ontology/PopulatedPlace', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/Location']",['Landl'],1.0,1.0
86,31 Julii 1780,1780-07-31,ADLER,3.0,Jgfr. Schweizerin von St. Gallen.,86.0,4648735.txt,1780-07,704.0,714.0,St. Gallen,0.7659,10513.0,St. Gallen,http://de.wikipedia.org/wiki/St._Gallen,St. Gallen,"['Gallus (Heiliger) als Namensgeber', 'Hauptort eines Kantons (Schweiz)', 'Hochschul- oder Universitätsstadt in der Schweiz', 'Ort an der Steinach (Bodensee)', 'Ort im Kanton St. Gallen', 'Ortsbild von nationaler Bedeutung im Kanton St. Gallen', 'Reichsstadt', 'Schweizer Gemeinde', 'St. Gallen']","['http://dbpedia.org/ontology/Settlement', 'http://dbpedia.org/ontology/PopulatedPlace', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/Location']","['St. Gallen', 'St. Galler', 'Stadt St. Gallen', 'Sankt Gallen', 'Stadt']",1.0,1.0
87,31 Julii 1780,1780-07-31,ADLER,3.0,Bernold March D'auvergne f. 4.,87.0,4648735.txt,1780-07,732.0,740.0,auvergne,0.6645,85774.0,Auvergne,http://de.wikipedia.org/wiki/Auvergne,Auvergne,"['Aufgelöst 2015', 'Ehemalige französische Region', 'Geschichte (Auvergne-Rhône-Alpes)', 'Verwaltungseinheit als Namensgeber für einen Asteroiden']","['http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/Location']","['Auvergne', 'Auvergnatischen', 'Basse-Auvergne', 'FR-C']",1.0,1.0
88,31 Julii 1780,1780-07-31,ADLER,3.0,Mr. Aubertin de Luneville.,88.0,4648735.txt,1780-07,751.0,759.0,Aubertin,0.7592,9095623.0,Aubertin,http://de.wikipedia.org/wiki/Aubertin,Aubertin,"['Ort in Nouvelle-Aquitaine', 'Weinbauort in Frankreich']","['http://dbpedia.org/ontology/Settlement', 'http://dbpedia.org/ontology/PopulatedPlace', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/Location']",['Aubertin'],1.0,1.0
93,31 Julii 1780,1780-07-31,HIRSCHEN,5.0,Hr. Knufs von Winterthur.,93.0,4648735.txt,1780-07,915.0,925.0,Winterthur,0.7906,2679672.0,Winterthur,http://de.wikipedia.org/wiki/Winterthur,Winterthur,"['Ersterwähnung 919', 'Hochschul- oder Universitätsstadt in der Schweiz', 'Ort im Kanton Zürich', 'Ortsbild von nationaler Bedeutung im Kanton Zürich', 'Ortsname keltischer Herkunft', 'Schweizer Gemeinde', 'Stadt als Namensgeber für einen Asteroiden', 'Winterthur']","['http://dbpedia.org/ontology/Settlement', 'http://dbpedia.org/ontology/PopulatedPlace', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/Location']","['Winterthur', 'Stadt Winterthur', 'Winterthurer', 'Winti']",1.0,1.0
97,31 Julii 1780,1780-07-31,RAABEN,6.0,Emanuel Dionif. Berber de Fort Louis f. 2.,97.0,4648735.txt,1780-07,1071.0,1081.0,Fort Louis,0.8483,3216941.0,Fort-Louis,http://de.wikipedia.org/wiki/Fort-Louis,Fort-Louis,"['Festung in Europa', 'Festung in Grand Est', 'Festungsanlagen von Vauban', 'Fort-Louis', 'Ludwig XIV. als Namensgeber', 'Ort am Oberrhein', 'Ort in Grand Est', 'Planstadt']","['http://dbpedia.org/ontology/Settlement', 'http://dbpedia.org/ontology/PopulatedPlace', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/Location']",['Fort-Louis'],1.0,1.0
98,31 Julii 1780,1780-07-31,RAABEN,6.0,Adam Diethelm von Weinfelden f. 4.,98.0,4648735.txt,1780-07,1106.0,1116.0,Weinfelden,0.8278,160503.0,Weinfelden,http://de.wikipedia.org/wiki/Weinfelden,Weinfelden,"['Ort im Kanton Thurgau', 'Ortsbild von nationaler Bedeutung im Kanton Thurgau', 'Schweizer Gemeinde', 'Weinbauort in der Schweiz', 'Weinfelden']","['http://dbpedia.org/ontology/Settlement', 'http://dbpedia.org/ontology/PopulatedPlace', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/Location']",['Weinfelden'],1.0,1.0
103,1 Augusti 1780,1780-08-01,SCHWERDT,1.0,Mr. Carlis de Modena.,103.0,4648737.txt,1780-08,67.0,73.0,Modena,0.8262,59128.0,Modena,http://de.wikipedia.org/wiki/Modena,Modena,"['Ehemalige Hauptstadt (Emilia-Romagna)', 'Etruskische Stadt', 'Hochschul- oder Universitätsstadt in Italien', 'Modena', 'Ort in der Provinz Modena', 'Provinzhauptstadt in Italien', 'Träger der Tapferkeitsmedaille in Gold (Italien)', 'Weinbauort in Italien']","['http://dbpedia.org/ontology/Settlement', 'http://dbpedia.org/ontology/PopulatedPlace', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/Location']","['Modena', 'Mutina', 'Modeneser', 'Muden']",1.0,1.0
104,1 Augusti 1780,1780-08-01,SCHWERDT,1.0,le Grand de Belfort.,104.0,4648737.txt,1780-08,87.0,94.0,Belfort,0.8304,171760.0,Belfort,http://de.wikipedia.org/wiki/Belfort,Belfort,"['Belfort', 'Ersterwähnung 1226', 'Mitglied der Ehrenlegion (Stadt)', 'Ort in Bourgogne-Franche-Comté', 'Präfektur in Frankreich', 'Stadt in Frankreich', 'Träger des Croix de guerre 1914–1918 (Ort in Frankreich)']","['http://dbpedia.org/ontology/Settlement', 'http://dbpedia.org/ontology/PopulatedPlace', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/Location']",['Belfort'],1.0,1.0
105,1 Augusti 1780,1780-08-01,SCHWERDT,1.0,Hr. Blumer von Glarus.,105.0,4648737.txt,1780-08,111.0,117.0,Glarus,0.7967,1913.0,Glarus,http://de.wikipedia.org/wiki/Glarus,Glarus,"['Ersterwähnung im 8. Jahrhundert', 'Glarus', 'Hauptort eines Kantons (Schweiz)', 'Ort im Kanton Glarus', 'Ortsbild von nationaler Bedeutung im Kanton Glarus', 'Schweizer Gemeinde']","['http://dbpedia.org/ontology/Settlement', 'http://dbpedia.org/ontology/PopulatedPlace', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/Location']","['Glarus', 'Glarner']",1.0,1.0
106,1 Augusti 1780,1780-08-01,SCHWERDT,1.0,"de Vermenoux, de Paris f. 3.",106.0,4648737.txt,1780-08,136.0,141.0,Paris,0.7666,11446.0,Paris,http://de.wikipedia.org/wiki/Paris,Paris,"['Französisches Département', 'Hauptstadt einer französischen Region', 'Hauptstadt in Europa', 'Hauptstadt in der EU', 'Hochschul- oder Universitätsstadt in Frankreich', 'Millionenstadt', 'Mitglied der Ehrenlegion (Stadt)', 'Namensgeber für ein chemisches Element', 'Ort an der Seine', 'Ort in der Île-de-France', 'Ortsname keltischer Herkunft', 'Paris', 'Präfektur in Frankreich', 'Träger des Croix de guerre 1914–1918 (Ort in Frankreich)', 'Träger des Ordre de la Libération']","['http://dbpedia.org/ontology/Settlement', 'http://dbpedia.org/ontology/PopulatedPlace', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/Location']","['Paris', 'Pariser', 'Hauptstadt', 'Département Paris', 'Hauptstadtklub']",1.0,1.0
107,1 Augusti 1780,1780-08-01,SCHWERDT,1.0,Meissner von Görlitz in Sachsen f. 3.,107.0,4648737.txt,1780-08,161.0,168.0,Görlitz,0.7945,16976.0,Görlitz,http://de.wikipedia.org/wiki/G%C3%B6rlitz,Görlitz,"['Deutscher Ortsname slawischer Herkunft', 'Ehemalige kreisfreie Stadt in Sachsen', 'Ersterwähnung 1071', 'Große Kreisstadt in Sachsen', 'Kreisstadt in Sachsen', 'Ort an der Lausitzer Neiße', 'Ort im Landkreis Görlitz', 'Ort in der Oberlausitz']","['http://dbpedia.org/ontology/Settlement', 'http://dbpedia.org/ontology/PopulatedPlace', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/Location']","['Görlitz', 'Altstadtmillion', 'Görlitzer', 'Stadt-']",1.0,1.0
108,1 Augusti 1780,1780-08-01,SCHWERDT,1.0,Schuch von Saarbrücken.,108.0,4648737.txt,1780-08,197.0,208.0,Saarbrücken,0.7743,4237950.0,Saarbrücken,http://de.wikipedia.org/wiki/Saarbr%C3%BCcken,Saarbrücken,"['Deutsche Landeshauptstadt', 'Deutsche Universitätsstadt', 'Ehemalige kreisfreie Stadt in Deutschland', 'Ersterwähnung 999', 'Gemeinde im Saarland', 'Haus Nassau', 'Kreisstadt im Saarland', 'Ort an der Saar', 'Ort im Regionalverband Saarbrücken', 'Saarbrücken']","['http://dbpedia.org/ontology/Settlement', 'http://dbpedia.org/ontology/PopulatedPlace', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/Location']","['Saarbrücken', 'Saarbrücker', 'Landeshauptstadt Saarbrücken', 'Jüdische Gemeinde Saarbrücken', 'Luisenthal']",1.0,1.0
110,1 Augusti 1780,1780-08-01,SCHWERDT,1.0,"Mr. Maurice, Mr. Rignon. Mr. Bock de Turin.",110.0,4648737.txt,1780-08,278.0,283.0,Turin,0.8015,19282.0,Turin,http://de.wikipedia.org/wiki/Turin,Turin,"['Ehemalige Hauptstadt (Piemont)', 'Ehemaliger Welterbekandidat in Europa', 'Ehemaliger Welterbekandidat in Italien', 'Hauptstadt in Italien', 'Hochschul- oder Universitätsstadt in Italien', 'Ort am Po (Fluss)', 'Ort im Piemont', 'Provinzhauptstadt in Italien', 'Stadt als Namensgeber für einen Asteroiden', 'Träger der Tapferkeitsmedaille in Gold (Italien)', 'Träger des Europapreises', 'Turin']","['http://dbpedia.org/ontology/Settlement', 'http://dbpedia.org/ontology/PopulatedPlace', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/Location']","['Turin', 'Torino', 'Augusta Taurinorum', 'Turiner']",1.0,1.0
111,1 Augusti 1780,1780-08-01,SCHWERDT,1.0,"Hr. Ryhener, Hr le Grand und Frauen von Basel.",111.0,4648737.txt,1780-08,325.0,330.0,Basel,0.7673,8509.0,Basel,http://de.wikipedia.org/wiki/Basel,Basel,"['Basel', 'Hauptort eines Kantons (Schweiz)', 'Hochschul- oder Universitätsstadt in der Schweiz', 'Ort am Hochrhein', 'Ort am Oberrhein', 'Ort an der Wiese', 'Ort im Kanton Basel-Stadt', 'Ort mit Binnenhafen', 'Ortsbild von nationaler Bedeutung im Kanton Basel-Stadt', 'Reichsstadt', 'Schweizer Gemeinde', 'Stadt als Namensgeber für einen Asteroiden', 'Stadtrechtsverleihung 1264']","['http://dbpedia.org/ontology/Settlement', 'http://dbpedia.org/ontology/PopulatedPlace', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/Location']","['Basel', 'Basler', 'Stadt Basel', 'Basel-Gasfabrik', 'Bâle']",1.0,1.0
112,1 Augusti 1780,1780-08-01,SCHWERDT,1.0,Schindler von Basel.,112.0,4648737.txt,1780-08,325.0,330.0,Basel,0.7673,8509.0,Basel,http://de.wikipedia.org/wiki/Basel,Basel,"['Basel', 'Hauptort eines Kantons (Schweiz)', 'Hochschul- oder Universitätsstadt in der Schweiz', 'Ort am Hochrhein', 'Ort am Oberrhein', 'Ort an der Wiese', 'Ort im Kanton Basel-Stadt', 'Ort mit Binnenhafen', 'Ortsbild von nationaler Bedeutung im Kanton Basel-Stadt', 'Reichsstadt', 'Schweizer Gemeinde', 'Stadt als Namensgeber für einen Asteroiden', 'Stadtrechtsverleihung 1264']","['http://dbpedia.org/ontology/Settlement', 'http://dbpedia.org/ontology/PopulatedPlace', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/Location']","['Basel', 'Basler', 'Stadt Basel', 'Basel-Gasfabrik', 'Bâle']",1.0,1.0
113,1 Augusti 1780,1780-08-01,SCHWERDT,1.0,Sigfried von Zofingen.,113.0,4648737.txt,1780-08,366.0,374.0,Zofingen,0.8469,153268.0,Zofingen,http://de.wikipedia.org/wiki/Zofingen,Zofingen,"['Ersterwähnung 1231', 'Ort im Kanton Aargau', 'Ortsbild von nationaler Bedeutung im Kanton Aargau', 'Schweizer Gemeinde']","['http://dbpedia.org/ontology/Settlement', 'http://dbpedia.org/ontology/PopulatedPlace', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/Location']","['Zofingen', 'Zofinger']",1.0,1.0
115,1 Augusti 1780,1780-08-01,STORCHEN,2.0,Johannes Tödtj von Altstatten.,115.0,4648737.txt,1780-08,435.0,445.0,Altstatten,0.8566,110555.0,Altstätten,http://de.wikipedia.org/wiki/Altst%C3%A4tten,Altstätten,"['Altstätten', 'Ersterwähnung im 9. Jahrhundert', 'Ort am Alpenrhein', 'Ort im Kanton St. Gallen', 'Ort im St. Galler Rheintal', 'Ortsbild von nationaler Bedeutung im Kanton St. Gallen', 'Schweizer Gemeinde', 'Weinbauort in der Schweiz']","['http://dbpedia.org/ontology/Settlement', 'http://dbpedia.org/ontology/PopulatedPlace', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/Location']","['Altstätten', 'Altstätten SG']",1.0,1.0
116,1 Augusti 1780,1780-08-01,STORCHEN,2.0,"Samuel Hunziker von Chaam,",116.0,4648737.txt,1780-08,467.0,472.0,Chaam,0.6914,3872093.0,Cha-am,http://de.wikipedia.org/wiki/Cha-am,Cha-am,"['Cha-am', 'Ort in Thailand']","['http://dbpedia.org/ontology/Settlement', 'http://dbpedia.org/ontology/PopulatedPlace', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/Location']",['Cha-am'],1.0,1.0
118,1 Augusti 1780,1780-08-01,ADLER,3.0,Jgfr. Schweizerin von St. Gallen.,118.0,4648737.txt,1780-08,513.0,523.0,St. Gallen,0.7691,10513.0,St. Gallen,http://de.wikipedia.org/wiki/St._Gallen,St. Gallen,"['Gallus (Heiliger) als Namensgeber', 'Hauptort eines Kantons (Schweiz)', 'Hochschul- oder Universitätsstadt in der Schweiz', 'Ort an der Steinach (Bodensee)', 'Ort im Kanton St. Gallen', 'Ortsbild von nationaler Bedeutung im Kanton St. Gallen', 'Reichsstadt', 'Schweizer Gemeinde', 'St. Gallen']","['http://dbpedia.org/ontology/Settlement', 'http://dbpedia.org/ontology/PopulatedPlace', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/Location']","['St. Gallen', 'St. Galler', 'Stadt St. Gallen', 'Sankt Gallen', 'Stadt']",1.0,1.0
119,1 Augusti 1780,1780-08-01,ADLER,3.0,Bernold Marich D'auvergne f. 4.,119.0,4648737.txt,1780-08,542.0,550.0,auvergne,0.6916,85774.0,Auvergne,http://de.wikipedia.org/wiki/Auvergne,Auvergne,"['Aufgelöst 2015', 'Ehemalige französische Region', 'Geschichte (Auvergne-Rhône-Alpes)', 'Verwaltungseinheit als Namensgeber für einen Asteroiden']","['http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/Location']","['Auvergne', 'Auvergnatischen', 'Basse-Auvergne', 'FR-C']",1.0,1.0
120,1 Augusti 1780,1780-08-01,ADLER,3.0,Francois Monde de Nancy.,120.0,4648737.txt,1780-08,575.0,580.0,Nancy,0.7082,62503.0,Nancy,http://de.wikipedia.org/wiki/Nancy,Nancy,"['Hochschul- oder Universitätsstadt in Frankreich', 'Mitglied der Ehrenlegion (Stadt)', 'Nancy', 'Ort an der Meurthe', 'Ort in Grand Est', 'Ortsname keltischer Herkunft', 'Präfektur in Frankreich', 'Stadt in Frankreich', 'Träger des Europapreises']","['http://dbpedia.org/ontology/Settlement', 'http://dbpedia.org/ontology/PopulatedPlace', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/Location']","['Nancy', 'Nanzig']",1.0,1.0
121,1 Augusti 1780,1780-08-01,ADLER,3.0,"Fr. Fosterin von Schaffhausen,",121.0,4648737.txt,1780-08,599.0,611.0,Schaffhausen,0.8013,64155.0,Schaffhausen,http://de.wikipedia.org/wiki/Schaffhausen,Schaffhausen,"['Ersterwähnung 1045', 'Hauptort eines Kantons (Schweiz)', 'Klettgau', 'Ort am Hochrhein', 'Ort im Kanton Schaffhausen', 'Ortsbild von nationaler Bedeutung im Kanton Schaffhausen', 'Reichsstadt', 'Schaffhausen', 'Schweizer Gemeinde']","['http://dbpedia.org/ontology/Settlement', 'http://dbpedia.org/ontology/PopulatedPlace', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/Location']","['Schaffhausen', 'Schaffhauser', 'Stadt Schaffhausen', 'Bombardierung von Schaffhausen', 'Schafhausen']",1.0,1.0
125,1 Augusti 1780,1780-08-01,ROTHHAUS,4.0,Probst de Bielf f. 2. Mad. Blasius de Rastatt.,125.0,4648737.txt,1780-08,723.0,730.0,Rastatt,0.7808,73867.0,Rastatt,http://de.wikipedia.org/wiki/Rastatt,Rastatt,"['Ersterwähnung 1084', 'Große Kreisstadt in Baden-Württemberg', 'Kreisstadt in Baden-Württemberg', 'Ort an der Murg (Nordschwarzwald)', 'Ort im Landkreis Rastatt', 'Rastatt', 'Stadtrechtsverleihung 1700']","['http://dbpedia.org/ontology/Settlement', 'http://dbpedia.org/ontology/PopulatedPlace', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/Location']","['Rastatt', 'Jüdische Gemeinde Rastatt']",1.0,1.0
126,1 Augusti 1780,1780-08-01,ROTHHAUS,4.0,"Hr. Gücinger von Bischofszell,",126.0,4648737.txt,1780-08,749.0,761.0,Bischofszell,0.8732,2704307.0,Bischofszell,http://de.wikipedia.org/wiki/Bischofszell,Bischofszell,"['Bischofszell', 'Ort im Kanton Thurgau', 'Ortsbild von nationaler Bedeutung im Kanton Thurgau', 'Schweizer Gemeinde']","['http://dbpedia.org/ontology/Settlement', 'http://dbpedia.org/ontology/PopulatedPlace', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/Location']",['Bischofszell'],1.0,1.0
