Visit_ID,Historical Date,Modern Date,Inn,Inn_ID,Visitor,Guest_ID,Filename,date_folder,start,end,spot,confidence,annotationid,title,uri,label,categories,types,alternateLabels,place,person,spot_match
11053.0,30 Octobre 1781,1781-01-30,ROTHHAUS,4.0,Stähelin von Ebmat f. 2.,11053.0,4649515.txt,1781-10,620.0,628.0,Stähelin,0.74,3050380.0,Philipp Stähelin,http://de.wikipedia.org/wiki/Philipp_St%C3%A4helin,Philipp Stähelin,"['CVP-Mitglied (Schweiz)', 'Geboren 1944', 'Kommunalpolitiker (Kanton Thurgau)', 'Mann', 'Regierungsrat (Thurgau)', 'Schweizer', 'Ständerat (Thurgau)']","['http://dbpedia.org/ontology/Person', 'http://dbpedia.org/ontology/Species', 'http://dbpedia.org/ontology/Eukaryote', 'http://dbpedia.org/ontology/Animal']",['Philipp Stähelin'],0.0,1.0,1.0
11099.0,31 Octobre 1781,1781-01-31,RABEN,13.0,Laager von Glarus f. 2.,11099.0,4649517.txt,1781-10,826.0,832.0,Laager,0.6119,4776501.0,Gustav Laager,http://de.wikipedia.org/wiki/Gustav_Laager,Gustav Laager,"['Geboren 1867', 'Gestorben 1931', 'Mann', 'Schweizer', 'Unternehmer (Schweiz)']","['http://dbpedia.org/ontology/Person', 'http://dbpedia.org/ontology/Species', 'http://dbpedia.org/ontology/Eukaryote', 'http://dbpedia.org/ontology/Animal']",['Gustav Laager'],0.0,1.0,1.0
11124.0,2 Novembre 1781,1781-01-02,ROTHHAUS,4.0,"Mr. Salvador Pizzala de Mylan. f. 5,",11124.0,4649521.txt,1781-11,621.0,628.0,Pizzala,0.6248,6263642.0,Caroline Pizzala,http://de.wikipedia.org/wiki/Caroline_Pizzala,Caroline Pizzala,"['Franzose', 'Frau', 'Fußballnationalspieler (Frankreich)', 'Geboren 1987', 'Person (Marseille)', 'Teilnehmer an einer Fußball-Weltmeisterschaft (Frankreich)']","['http://dbpedia.org/ontology/Person', 'http://dbpedia.org/ontology/Species', 'http://dbpedia.org/ontology/Eukaryote', 'http://dbpedia.org/ontology/Animal']",['Caroline Pizzala'],0.0,1.0,1.0
11152.0,4 Novembre 1781,1781-01-04,SCHWERDT,1.0,Schlatter und Frau von St. Gallen.,11152.0,4649523.txt,1781-11,176.0,185.0,Schlatter,0.649,468259.0,Adolf Schlatter,http://de.wikipedia.org/wiki/Adolf_Schlatter,Adolf Schlatter,"['Bibelübersetzer ins Deutsche', 'Evangelischer Theologe (19. Jahrhundert)', 'Evangelischer Theologe (20. Jahrhundert)', 'Geboren 1852', 'Gestorben 1938', 'Herausgeber', 'Hochschullehrer (Eberhard Karls Universität Tübingen)', 'Hochschullehrer (Humboldt-Universität zu Berlin)', 'Hochschullehrer (Universität Bern)', 'Hochschullehrer (Universität Greifswald)', 'Korporierter im Falkensteinerbund', 'Korporierter im Wingolf', 'Mann', 'Neutestamentler', 'Sachbuchautor (Theologie)', 'Sachliteratur (Theologie)', 'Schweizer', 'Systematischer Theologe']","['http://dbpedia.org/ontology/Person', 'http://dbpedia.org/ontology/Species', 'http://dbpedia.org/ontology/Eukaryote', 'http://dbpedia.org/ontology/Animal']","['Adolf Schlatter', 'Schlatter']",0.0,1.0,1.0
11207.0,5 Novembre 1781,1781-01-05,HIRSCHEN,5.0,Michael Kern von Bamberg f. 3.,11207.0,4649525.txt,1781-11,731.0,743.0,Michael Kern,0.8078,9400938.0,Michael Kern (Bildhauer),http://de.wikipedia.org/wiki/Michael_Kern_%28Bildhauer%29,Michael Kern,"['Bildhauer (Deutschland)', 'Geboren 1580', 'Gestorben 1649', 'Mann']","['http://dbpedia.org/ontology/Person', 'http://dbpedia.org/ontology/Species', 'http://dbpedia.org/ontology/Eukaryote', 'http://dbpedia.org/ontology/Animal']",['Michael Kern'],0.0,1.0,1.0
11227.0,6 Novembre 1781,1781-01-06,SCHWERDT,1.0,Hauptmann Bühl von Stein.,11227.0,4649527.txt,1781-11,193.0,202.0,Hauptmann,0.7303,1965.0,Gerhart Hauptmann,http://de.wikipedia.org/wiki/Gerhart_Hauptmann,Gerhart Hauptmann,"['Alfred Kerr', 'Autobiografie', 'Autor', 'Deutscher', 'Drama', 'Ehrenbürger von Breslau', 'Ehrendoktor der Columbia University', 'Ehrendoktor der Karls-Universität', 'Ehrendoktor der University of Oxford', 'Ehrendoktor der Universität Leipzig', 'Ehrenringträger der Stadt Wien', 'Erzählung', 'Geboren 1862', 'Gerhart Hauptmann', 'Gestorben 1946', 'Literatur (19. Jahrhundert)', 'Literatur (20. Jahrhundert)', 'Literatur (Deutsch)', 'Literatur (Schlesisch)', 'Literatur der Neuromantik', 'Literatur des Naturalismus', 'Lyrik', 'Mann', 'Mitglied der American Academy of Arts and Letters', 'Mitglied der Preußischen Akademie der Künste', 'Mitglied der Reichsschrifttumskammer', 'Mitglied der Sonderliste der Unersetzlichen Künstler', 'Mitglied des Pegnesischen Blumenordens', 'Nobelpreisträger für Literatur', 'Novelle', 'Person (Radebeul)', 'Person (Schlesien)', 'Person als Namensgeber für einen Asteroiden', 'Person als Namensgeber für einen Merkurkrater', 'Roman, Epik', 'Träger des Bayerischen Maximiliansordens für Wissenschaft und Kunst', 'Träger des Grillparzer-Preises', 'Träger des Pour le Mérite (Friedensklasse)', 'Träger des Roten Adlerordens 4. Klasse']","['http://dbpedia.org/ontology/Person', 'http://dbpedia.org/ontology/Species', 'http://dbpedia.org/ontology/Eukaryote', 'http://dbpedia.org/ontology/Animal']","['Gerhart Hauptmann', 'Hauptmann', 'Hauptmanns', 'Gerhart Hauptmanns', 'Gerhart-Hauptmann-Straße']",0.0,1.0,1.0
11267.0,7 Novembre 1781,1781-01-07,SCHWERDT,1.0,Zolper von Herisau.,11267.0,4649529.txt,1781-11,249.0,255.0,Zolper,0.8228,3838369.0,Heinz Zolper,http://de.wikipedia.org/wiki/Heinz_Zolper,Heinz Zolper,"['Deutscher', 'Geboren 1949', 'Maler (Deutschland)', 'Maler (Köln)', 'Mann']","['http://dbpedia.org/ontology/Person', 'http://dbpedia.org/ontology/Species', 'http://dbpedia.org/ontology/Eukaryote', 'http://dbpedia.org/ontology/Animal']",['Heinz Zolper'],0.0,1.0,1.0
11306.0,8 Novembre 1781,1781-01-08,SCHWERDT,1.0,Zolper von Herisau.,11306.0,4649531.txt,1781-11,176.0,182.0,Zolper,0.8228,3838369.0,Heinz Zolper,http://de.wikipedia.org/wiki/Heinz_Zolper,Heinz Zolper,"['Deutscher', 'Geboren 1949', 'Maler (Deutschland)', 'Maler (Köln)', 'Mann']","['http://dbpedia.org/ontology/Person', 'http://dbpedia.org/ontology/Species', 'http://dbpedia.org/ontology/Eukaryote', 'http://dbpedia.org/ontology/Animal']",['Heinz Zolper'],0.0,1.0,1.0
11345.0,9 Novembre 1781,1781-01-09,SCHWERDT,1.0,Profeſſor Storr von Tübingen.,11345.0,4649533.txt,1781-11,146.0,151.0,Storr,0.6772,3595114.0,Gottlob Christian Storr,http://de.wikipedia.org/wiki/Gottlob_Christian_Storr,Gottlob Christian Storr,"['Absolvent der Eberhard Karls Universität Tübingen', 'Deutscher', 'Geboren 1746', 'Gestorben 1805', 'Hochschullehrer (Eberhard Karls Universität Tübingen)', 'Lutherischer Theologe (18. Jahrhundert)', 'Lutherischer Theologe (19. Jahrhundert)', 'Mann', 'Person (Stuttgart)', 'Person (Württemberg bis 1803)', 'Person des Christentums (Württemberg)', 'Tübinger Professorengalerie']","['http://dbpedia.org/ontology/Person', 'http://dbpedia.org/ontology/Species', 'http://dbpedia.org/ontology/Eukaryote', 'http://dbpedia.org/ontology/Animal']",['Gottlob Christian Storr'],0.0,1.0,1.0
11385.0,11 Novembre 1781,1781-01-11,SCHWERDT,1.0,Profiſſor Storr von Tübingen.,11385.0,4649535.txt,1781-11,140.0,145.0,Storr,0.6639,3595114.0,Gottlob Christian Storr,http://de.wikipedia.org/wiki/Gottlob_Christian_Storr,Gottlob Christian Storr,"['Absolvent der Eberhard Karls Universität Tübingen', 'Deutscher', 'Geboren 1746', 'Gestorben 1805', 'Hochschullehrer (Eberhard Karls Universität Tübingen)', 'Lutherischer Theologe (18. Jahrhundert)', 'Lutherischer Theologe (19. Jahrhundert)', 'Mann', 'Person (Stuttgart)', 'Person (Württemberg bis 1803)', 'Person des Christentums (Württemberg)', 'Tübinger Professorengalerie']","['http://dbpedia.org/ontology/Person', 'http://dbpedia.org/ontology/Species', 'http://dbpedia.org/ontology/Eukaryote', 'http://dbpedia.org/ontology/Animal']",['Gottlob Christian Storr'],0.0,1.0,1.0
11425.0,12 Novembre 1781,1781-01-12,SCHWERDT,1.0,Proffeſſor Storr von Tübingen.,11425.0,4649537.txt,1781-11,102.0,107.0,Storr,0.6742,3595114.0,Gottlob Christian Storr,http://de.wikipedia.org/wiki/Gottlob_Christian_Storr,Gottlob Christian Storr,"['Absolvent der Eberhard Karls Universität Tübingen', 'Deutscher', 'Geboren 1746', 'Gestorben 1805', 'Hochschullehrer (Eberhard Karls Universität Tübingen)', 'Lutherischer Theologe (18. Jahrhundert)', 'Lutherischer Theologe (19. Jahrhundert)', 'Mann', 'Person (Stuttgart)', 'Person (Württemberg bis 1803)', 'Person des Christentums (Württemberg)', 'Tübinger Professorengalerie']","['http://dbpedia.org/ontology/Person', 'http://dbpedia.org/ontology/Species', 'http://dbpedia.org/ontology/Eukaryote', 'http://dbpedia.org/ontology/Animal']",['Gottlob Christian Storr'],0.0,1.0,1.0
11483.0,13 Novembre 1781,1781-01-13,ROTHHAUS,4.0,Theodor Wilhelm von Berzau.,11483.0,4649539.txt,1781-11,717.0,723.0,Berzau,0.8469,3208532.0,Henner Berzau,http://de.wikipedia.org/wiki/Henner_Berzau,Henner Berzau,"['Akkordeonist', 'Autor', 'Deutscher', 'Dialektsänger (Kölsch)', 'Geboren 1921', 'Gestorben 2008', 'Liedermacher', 'Mann', 'Mediziner (20. Jahrhundert)', 'Pädiater', 'Träger des Bundesverdienstkreuzes am Bande']","['http://dbpedia.org/ontology/Person', 'http://dbpedia.org/ontology/Species', 'http://dbpedia.org/ontology/Eukaryote', 'http://dbpedia.org/ontology/Animal']",['Henner Berzau'],0.0,1.0,1.0
11515.0,14 Novembre 1781,1781-01-14,ADLER,3.0,Hr. Mettler von Wattweil f. 2.,11515.0,4649541.txt,1781-11,371.0,378.0,Mettler,0.7236,11149065.0,Valentin Walter Mettler,http://de.wikipedia.org/wiki/Valentin_Walter_Mettler,Valentin Walter Mettler,"['Bildhauer (Schweiz)', 'Geboren 1868', 'Gestorben 1942', 'Mann', 'Person (Herisau)', 'Schweizer']","['http://dbpedia.org/ontology/Person', 'http://dbpedia.org/ontology/Species', 'http://dbpedia.org/ontology/Eukaryote', 'http://dbpedia.org/ontology/Animal']",['Valentin Walter Mettler'],0.0,1.0,1.0
11554.0,15 Novembre 1781,1781-01-15,STORCHEN,2.0,Hs. Heinrich Bopp von Remingen.,11554.0,4649543.txt,1781-11,364.0,377.0,Heinrich Bopp,0.8609,9623379.0,Heinrich Bopp,http://de.wikipedia.org/wiki/Heinrich_Bopp,Heinrich Bopp,"['Bankier', 'Deutscher', 'Geboren 1835', 'Gestorben 1876', 'Mann', 'Person (Industrie- und Handelskammer Darmstadt)']","['http://dbpedia.org/ontology/Person', 'http://dbpedia.org/ontology/Species', 'http://dbpedia.org/ontology/Eukaryote', 'http://dbpedia.org/ontology/Animal']",['Heinrich Bopp'],0.0,1.0,1.0
11600.0,16 Novembre 1781,1781-01-16,HIRSCHEN,5.0,Hr. Michael Kern von Bamberg f. 2. Mus.,11600.0,4649545.txt,1781-11,520.0,532.0,Michael Kern,0.8097,9400938.0,Michael Kern (Bildhauer),http://de.wikipedia.org/wiki/Michael_Kern_%28Bildhauer%29,Michael Kern,"['Bildhauer (Deutschland)', 'Geboren 1580', 'Gestorben 1649', 'Mann']","['http://dbpedia.org/ontology/Person', 'http://dbpedia.org/ontology/Species', 'http://dbpedia.org/ontology/Eukaryote', 'http://dbpedia.org/ontology/Animal']",['Michael Kern'],0.0,1.0,1.0
11626.0,18 Novebre 1781,1781-01-18,SCHWERDT,1.0,Frau Küenzlin von Gollan.,11626.0,4649547.txt,1781-11,127.0,133.0,Gollan,0.7055,11635681.0,Brady Gollan,http://de.wikipedia.org/wiki/Brady_Gollan,Brady Gollan,"['Geboren 1965', 'Kanadier', 'Kanadischer Meister (Snooker)', 'Mann', 'Poolbillardspieler (Kanada)', 'Snookerspieler (Kanada)']","['http://dbpedia.org/ontology/Athlete', 'http://dbpedia.org/ontology/Species', 'http://dbpedia.org/ontology/Person', 'http://dbpedia.org/ontology/Eukaryote', 'http://dbpedia.org/ontology/Animal']",['Brady Gollan'],0.0,1.0,1.0
11656.0,19 Novebre 1781,1781-01-19,SCHWERDT,1.0,"Thürler Advocat de Fryburg,",11656.0,4649549.txt,1781-11,130.0,137.0,Thürler,0.8609,11763774.0,Daniel Thürler,http://de.wikipedia.org/wiki/Daniel_Th%C3%BCrler,Daniel Thürler,"['Geboren 1978', 'Interpret der Volksmusik (Schweiz)', 'Komponist (Schweiz)', 'Künstler der Neuen Volksmusik', 'Mann', 'Schweizer']","['http://dbpedia.org/ontology/Person', 'http://dbpedia.org/ontology/Species', 'http://dbpedia.org/ontology/Eukaryote', 'http://dbpedia.org/ontology/Animal']",['Daniel Thürler'],0.0,1.0,1.0
11709.0,20 Novembre 1781,1781-01-20,HIRSCHEN,5.0,Hr. Michael Kern von Bamberg f. 2. Muff.,11709.0,4649551.txt,1781-11,603.0,615.0,Michael Kern,0.8064,9400938.0,Michael Kern (Bildhauer),http://de.wikipedia.org/wiki/Michael_Kern_%28Bildhauer%29,Michael Kern,"['Bildhauer (Deutschland)', 'Geboren 1580', 'Gestorben 1649', 'Mann']","['http://dbpedia.org/ontology/Person', 'http://dbpedia.org/ontology/Species', 'http://dbpedia.org/ontology/Eukaryote', 'http://dbpedia.org/ontology/Animal']",['Michael Kern'],0.0,1.0,1.0
11742.0,21 Novembre 1781,1781-01-21,ADLER,3.0,Magdalena Capeller von Baden f. 2.,11742.0,4649553.txt,1781-11,381.0,389.0,Capeller,0.7724,11065912.0,Herbert Capeller,http://de.wikipedia.org/wiki/Herbert_Capeller,Herbert Capeller,"['Deutscher', 'Geboren 1907', 'Gestorben 1978', 'Maler (Bayern)', 'Maler (Deutschland)', 'Mann']","['http://dbpedia.org/ontology/Person', 'http://dbpedia.org/ontology/Species', 'http://dbpedia.org/ontology/Eukaryote', 'http://dbpedia.org/ontology/Animal']",['Herbert Capeller'],0.0,1.0,1.0
11794.0,22 Novembre 1781,1781-01-22,HIRSCHEN,5.0,Hr. Michael Kern von Bamberg f. 2. Musi.,11794.0,4649555.txt,1781-11,780.0,792.0,Michael Kern,0.8068,9400938.0,Michael Kern (Bildhauer),http://de.wikipedia.org/wiki/Michael_Kern_%28Bildhauer%29,Michael Kern,"['Bildhauer (Deutschland)', 'Geboren 1580', 'Gestorben 1649', 'Mann']","['http://dbpedia.org/ontology/Person', 'http://dbpedia.org/ontology/Species', 'http://dbpedia.org/ontology/Eukaryote', 'http://dbpedia.org/ontology/Animal']",['Michael Kern'],0.0,1.0,1.0
11814.0,23 Novembre 1781,1781-01-23,SCHWERDT,1.0,Kapf. Mr. Rivier de Geneve.,11814.0,4649557.txt,1781-11,148.0,154.0,Rivier,0.7725,8965045.0,André Rivier,http://de.wikipedia.org/wiki/Andr%C3%A9_Rivier,André Rivier,"['Altphilologe (20. Jahrhundert)', 'Geboren 1914', 'Gestorben 1973', 'Hochschullehrer (Universität Lausanne)', 'Mann', 'Schweizer']","['http://dbpedia.org/ontology/Person', 'http://dbpedia.org/ontology/Species', 'http://dbpedia.org/ontology/Eukaryote', 'http://dbpedia.org/ontology/Animal']",['André Rivier'],0.0,1.0,1.0
11852.0,25 Novembre 1781,1781-01-25,SCHWERDT,1.0,Rapit. Mr. Rivier de Geneve.,11852.0,4649559.txt,1781-11,97.0,103.0,Rivier,0.7728,8965045.0,André Rivier,http://de.wikipedia.org/wiki/Andr%C3%A9_Rivier,André Rivier,"['Altphilologe (20. Jahrhundert)', 'Geboren 1914', 'Gestorben 1973', 'Hochschullehrer (Universität Lausanne)', 'Mann', 'Schweizer']","['http://dbpedia.org/ontology/Person', 'http://dbpedia.org/ontology/Species', 'http://dbpedia.org/ontology/Eukaryote', 'http://dbpedia.org/ontology/Animal']",['André Rivier'],0.0,1.0,1.0
11884.0,26 Novembre 1781,1781-01-26,SCHWERDT,1.0,"Kapt. Mr. Rivier de Geneve,",11884.0,4649561.txt,1781-11,96.0,102.0,Rivier,0.7725,8965045.0,André Rivier,http://de.wikipedia.org/wiki/Andr%C3%A9_Rivier,André Rivier,"['Altphilologe (20. Jahrhundert)', 'Geboren 1914', 'Gestorben 1973', 'Hochschullehrer (Universität Lausanne)', 'Mann', 'Schweizer']","['http://dbpedia.org/ontology/Person', 'http://dbpedia.org/ontology/Species', 'http://dbpedia.org/ontology/Eukaryote', 'http://dbpedia.org/ontology/Animal']",['André Rivier'],0.0,1.0,1.0
11916.0,27 Novembre 1781,1781-01-27,SCHWERDT,1.0,"Mr. Rivier de Geneve,",11916.0,4649563.txt,1781-11,91.0,97.0,Rivier,0.7728,8965045.0,André Rivier,http://de.wikipedia.org/wiki/Andr%C3%A9_Rivier,André Rivier,"['Altphilologe (20. Jahrhundert)', 'Geboren 1914', 'Gestorben 1973', 'Hochschullehrer (Universität Lausanne)', 'Mann', 'Schweizer']","['http://dbpedia.org/ontology/Person', 'http://dbpedia.org/ontology/Species', 'http://dbpedia.org/ontology/Eukaryote', 'http://dbpedia.org/ontology/Animal']",['André Rivier'],0.0,1.0,1.0
11950.0,28 Novembre 1781,1781-01-28,SCHWERDT,1.0,"Mr. Rivier de Geneve, Hr. Ehler von Danzig.",11950.0,4649565.txt,1781-11,90.0,96.0,Rivier,0.7731,8965045.0,André Rivier,http://de.wikipedia.org/wiki/Andr%C3%A9_Rivier,André Rivier,"['Altphilologe (20. Jahrhundert)', 'Geboren 1914', 'Gestorben 1973', 'Hochschullehrer (Universität Lausanne)', 'Mann', 'Schweizer']","['http://dbpedia.org/ontology/Person', 'http://dbpedia.org/ontology/Species', 'http://dbpedia.org/ontology/Eukaryote', 'http://dbpedia.org/ontology/Animal']",['André Rivier'],0.0,1.0,1.0
11986.0,29 Novembre 1781,1781-01-29,SCHWERDT,1.0,"Mr. Rivier de Geneve, Hr. Ehler von Danzig,",11986.0,4649567.txt,1781-11,92.0,98.0,Rivier,0.7889,8965045.0,André Rivier,http://de.wikipedia.org/wiki/Andr%C3%A9_Rivier,André Rivier,"['Altphilologe (20. Jahrhundert)', 'Geboren 1914', 'Gestorben 1973', 'Hochschullehrer (Universität Lausanne)', 'Mann', 'Schweizer']","['http://dbpedia.org/ontology/Person', 'http://dbpedia.org/ontology/Species', 'http://dbpedia.org/ontology/Eukaryote', 'http://dbpedia.org/ontology/Animal']",['André Rivier'],0.0,1.0,1.0
12025.0,30 Novembre 1781,1781-01-30,SCHWERDT,1.0,"Mr. Rivier de Geneve, Hr. Ehler von Danzig.",12025.0,4649569.txt,1781-11,89.0,95.0,Rivier,0.7734,8965045.0,André Rivier,http://de.wikipedia.org/wiki/Andr%C3%A9_Rivier,André Rivier,"['Altphilologe (20. Jahrhundert)', 'Geboren 1914', 'Gestorben 1973', 'Hochschullehrer (Universität Lausanne)', 'Mann', 'Schweizer']","['http://dbpedia.org/ontology/Person', 'http://dbpedia.org/ontology/Species', 'http://dbpedia.org/ontology/Eukaryote', 'http://dbpedia.org/ontology/Animal']",['André Rivier'],0.0,1.0,1.0
12058.0,2 December 1781,1781-01-02,SCHWERDT,1.0,"Mr. Rivier de Geneve, Hr. Ehler von Danzig.",12058.0,4649571.txt,1781-12,88.0,94.0,Rivier,0.7749,8965045.0,André Rivier,http://de.wikipedia.org/wiki/Andr%C3%A9_Rivier,André Rivier,"['Altphilologe (20. Jahrhundert)', 'Geboren 1914', 'Gestorben 1973', 'Hochschullehrer (Universität Lausanne)', 'Mann', 'Schweizer']","['http://dbpedia.org/ontology/Person', 'http://dbpedia.org/ontology/Species', 'http://dbpedia.org/ontology/Eukaryote', 'http://dbpedia.org/ontology/Animal']",['André Rivier'],0.0,1.0,1.0
12101.0,3 December 1781,1781-01-03,SCHWERDT,1.0,Haitz. Hr. Saladin. von Basel.,12101.0,4649573.txt,1781-12,235.0,242.0,Saladin,0.825,5176286.0,Lorenz Saladin,http://de.wikipedia.org/wiki/Lorenz_Saladin,Lorenz Saladin,"['Bergsteiger (Schweiz)', 'Fotograf (20. Jahrhundert)', 'Fotograf (Schweiz)', 'Geboren 1896', 'Gestorben 1936', 'Mann', 'Schweizer']","['http://dbpedia.org/ontology/Person', 'http://dbpedia.org/ontology/Species', 'http://dbpedia.org/ontology/Eukaryote', 'http://dbpedia.org/ontology/Animal']",['Lorenz Saladin'],0.0,1.0,1.0
12134.0,4 December 1781,1781-01-04,SCHWERDT,1.0,de Chambrier de Neufchatel.,12134.0,4649575.txt,1781-12,137.0,150.0,de Neufchatel,0.8228,7219961.0,Jean I. de Neufchâtel,http://de.wikipedia.org/wiki/Jean_I._de_Neufch%C3%A2tel,Jean I. de Neufchâtel,"['Franzose', 'Geboren im 14. Jahrhundert', 'Gestorben 1433', 'Großmundschenk von Frankreich', 'Mann', 'Person (burgundische Geschichte)', 'Ritter des Ordens vom Goldenen Vlies (15. Jahrhundert)']","['http://dbpedia.org/ontology/Person', 'http://dbpedia.org/ontology/Species', 'http://dbpedia.org/ontology/Eukaryote', 'http://dbpedia.org/ontology/Animal']",['Jean I. de Neufchâtel'],0.0,1.0,1.0
12168.0,5 December 1781,1781-01-05,SCHWERDT,1.0,de Chambrier de Neufchatel.,12168.0,4649577.txt,1781-12,138.0,151.0,de Neufchatel,0.8228,7219961.0,Jean I. de Neufchâtel,http://de.wikipedia.org/wiki/Jean_I._de_Neufch%C3%A2tel,Jean I. de Neufchâtel,"['Franzose', 'Geboren im 14. Jahrhundert', 'Gestorben 1433', 'Großmundschenk von Frankreich', 'Mann', 'Person (burgundische Geschichte)', 'Ritter des Ordens vom Goldenen Vlies (15. Jahrhundert)']","['http://dbpedia.org/ontology/Person', 'http://dbpedia.org/ontology/Species', 'http://dbpedia.org/ontology/Eukaryote', 'http://dbpedia.org/ontology/Animal']",['Jean I. de Neufchâtel'],0.0,1.0,1.0
12246.0,7 December 1781,1781-01-07,SCHWERDT,1.0,Saladin von Basel.,12246.0,4649581.txt,1781-12,149.0,156.0,Saladin,0.8266,32734.0,Saladin,http://de.wikipedia.org/wiki/Saladin,Saladin,"['Ayyubide', 'Emir (Aleppo)', 'Geboren 1137', 'Gestorben 1193', 'Herrscher (12. Jahrhundert)', 'Kurde', 'Mann', 'Person (Kreuzzüge)', 'Saladin', 'Sultan (Damaskus)', 'Sultan (Ägypten)']","['http://dbpedia.org/ontology/Person', 'http://dbpedia.org/ontology/Species', 'http://dbpedia.org/ontology/Eukaryote', 'http://dbpedia.org/ontology/Animal']","['Saladin', 'Salah ad-Din', 'Salah ad-Din (Saladin) Yusuf', 'An-Nasir Yusuf (Saladin)', 'Salah al-Din']",0.0,1.0,1.0
12279.0,9 December 1781,1781-01-09,SCHWERDT,1.0,"Saladin. von Basel,",12279.0,4649583.txt,1781-12,127.0,134.0,Saladin,0.8259,32734.0,Saladin,http://de.wikipedia.org/wiki/Saladin,Saladin,"['Ayyubide', 'Emir (Aleppo)', 'Geboren 1137', 'Gestorben 1193', 'Herrscher (12. Jahrhundert)', 'Kurde', 'Mann', 'Person (Kreuzzüge)', 'Saladin', 'Sultan (Damaskus)', 'Sultan (Ägypten)']","['http://dbpedia.org/ontology/Person', 'http://dbpedia.org/ontology/Species', 'http://dbpedia.org/ontology/Eukaryote', 'http://dbpedia.org/ontology/Animal']","['Saladin', 'Salah ad-Din', 'Salah ad-Din (Saladin) Yusuf', 'An-Nasir Yusuf (Saladin)', 'Salah al-Din']",0.0,1.0,1.0
12312.0,10 December 1781,1781-01-10,SCHWERDT,1.0,Ehler von Danzig. Hr. Wintz von Mannheim.,12312.0,4649585.txt,1781-12,109.0,114.0,Wintz,0.6419,10461963.0,Hermann Wintz,http://de.wikipedia.org/wiki/Hermann_Wintz,Hermann Wintz,"['Absolvent der Friedrich-Alexander-Universität Erlangen-Nürnberg', 'Burschenschafter (20. Jahrhundert)', 'Deutscher', 'Geboren 1887', 'Gestorben 1947', 'Gynäkologe, Geburtshelfer', 'Hochschullehrer (Friedrich-Alexander-Universität Erlangen-Nürnberg)', 'Mann', 'Mediziner (20. Jahrhundert)', 'Mitglied der Leopoldina (20. Jahrhundert)', 'NSDAP-Mitglied', 'Radiologe', 'Rektor (Friedrich-Alexander-Universität Erlangen-Nürnberg)']","['http://dbpedia.org/ontology/Person', 'http://dbpedia.org/ontology/Species', 'http://dbpedia.org/ontology/Eukaryote', 'http://dbpedia.org/ontology/Animal']",['Hermann Wintz'],0.0,1.0,1.0
12345.0,11 December 1781,1781-01-11,SCHWERDT,1.0,Ehler von Danzig. Hr. Wintz von Mannheim.,12345.0,4649587.txt,1781-12,110.0,115.0,Wintz,0.6419,10461963.0,Hermann Wintz,http://de.wikipedia.org/wiki/Hermann_Wintz,Hermann Wintz,"['Absolvent der Friedrich-Alexander-Universität Erlangen-Nürnberg', 'Burschenschafter (20. Jahrhundert)', 'Deutscher', 'Geboren 1887', 'Gestorben 1947', 'Gynäkologe, Geburtshelfer', 'Hochschullehrer (Friedrich-Alexander-Universität Erlangen-Nürnberg)', 'Mann', 'Mediziner (20. Jahrhundert)', 'Mitglied der Leopoldina (20. Jahrhundert)', 'NSDAP-Mitglied', 'Radiologe', 'Rektor (Friedrich-Alexander-Universität Erlangen-Nürnberg)']","['http://dbpedia.org/ontology/Person', 'http://dbpedia.org/ontology/Species', 'http://dbpedia.org/ontology/Eukaryote', 'http://dbpedia.org/ontology/Animal']",['Hermann Wintz'],0.0,1.0,1.0
12381.0,12 December 1781,1781-01-12,SCHWERDT,1.0,Ehler von Danzig. Hr. Wintz von Mannheim.,12381.0,4649589.txt,1781-12,110.0,115.0,Wintz,0.6419,10461963.0,Hermann Wintz,http://de.wikipedia.org/wiki/Hermann_Wintz,Hermann Wintz,"['Absolvent der Friedrich-Alexander-Universität Erlangen-Nürnberg', 'Burschenschafter (20. Jahrhundert)', 'Deutscher', 'Geboren 1887', 'Gestorben 1947', 'Gynäkologe, Geburtshelfer', 'Hochschullehrer (Friedrich-Alexander-Universität Erlangen-Nürnberg)', 'Mann', 'Mediziner (20. Jahrhundert)', 'Mitglied der Leopoldina (20. Jahrhundert)', 'NSDAP-Mitglied', 'Radiologe', 'Rektor (Friedrich-Alexander-Universität Erlangen-Nürnberg)']","['http://dbpedia.org/ontology/Person', 'http://dbpedia.org/ontology/Species', 'http://dbpedia.org/ontology/Eukaryote', 'http://dbpedia.org/ontology/Animal']",['Hermann Wintz'],0.0,1.0,1.0
